type,coach,coach_id,team_name,season,off_scheme,def_scheme
Other Notable Asst.,Bob Bratkowski,BratBo0,Cincinnati Bengals,2014,West Coast,4-3
Other Notable Asst.,Matt Burke,BurkMa0,Cincinnati Bengals,2014,West Coast,4-3
Other Notable Asst.,Vance Joseph,JoseVa0,Cincinnati Bengals,2014,West Coast,4-3
Other Notable Asst.,Ken Zampese,ZampKe0,Cincinnati Bengals,2014,West Coast,4-3
Coach,Mike Pettine,PettMi0,Cleveland Browns,2014,West Coast,3-4
Offensive Coordinator,Kyle Shanahan,ShanKy0,Cleveland Browns,2014,West Coast,3-4
Defensive Coordinator,Jim O'Neil,ONeiJi0,Cleveland Browns,2014,West Coast,3-4
Other Notable Asst.,Bobby Babich,BabiBo1,Cleveland Browns,2014,West Coast,3-4
Other Notable Asst.,Ken Flajole,FlajKe0,Cleveland Browns,2014,West Coast,3-4
Other Notable Asst.,Aaron Glenn,GlenAa0,Cleveland Browns,2014,West Coast,3-4
Other Notable Asst.,Jeff Hafley,HaflJe0,Cleveland Browns,2014,West Coast,3-4
Other Notable Asst.,Mike LaFleur,LaFlMi0,Cleveland Browns,2014,West Coast,3-4
Other Notable Asst.,Dowell Loggains,LoggDo0,Cleveland Browns,2014,West Coast,3-4
Other Notable Asst.,Mike McDaniel,McDaMi0,Cleveland Browns,2014,West Coast,3-4
Other Notable Asst.,Chris Tabor,TaboCh0,Cleveland Browns,2014,West Coast,3-4
Other Notable Asst.,Anthony Weaver,WeavAn0,Cleveland Browns,2014,West Coast,3-4
Coach,Jason Garrett,GarrJa0,Dallas Cowboys,2014,Air Coryell,4-3
Offensive Coordinator,Bill Callahan,CallBi0,Dallas Cowboys,2014,Air Coryell,4-3
Defensive Coordinator,Rod Marinelli,MariRo0,Dallas Cowboys,2014,Air Coryell,4-3
Other Notable Asst.,Rich Bisaccia,BisaRi0,Dallas Cowboys,2014,Air Coryell,4-3
Other Notable Asst.,Aden Durde,DurdAd0,Dallas Cowboys,2014,Air Coryell,4-3
Other Notable Asst.,Matt Eberflus,EberMa0,Dallas Cowboys,2014,Air Coryell,4-3
Other Notable Asst.,Monte Kiffin,KiffMo0,Dallas Cowboys,2014,Air Coryell,4-3
Other Notable Asst.,Scott Linehan,LineSc0,Dallas Cowboys,2014,Air Coryell,4-3
Other Notable Asst.,Mike Pope,PopeMi0,Dallas Cowboys,2014,Air Coryell,4-3
Coach,John Fox,FoxxJo0,Denver Broncos,2014,Erhardt-Perkins,4-3
Offensive Coordinator,Adam Gase,GaseAd0,Denver Broncos,2014,Erhardt-Perkins,4-3
Defensive Coordinator,Jack Del Rio,DelRJa0,Denver Broncos,2014,Erhardt-Perkins,4-3
Other Notable Asst.,Brian Callahan,CallBr0,Denver Broncos,2014,Erhardt-Perkins,4-3
Other Notable Asst.,Bo Hardegree,HardBo0,Denver Broncos,2014,Erhardt-Perkins,4-3
Other Notable Asst.,Greg Knapp,KnapGr0,Denver Broncos,2014,Erhardt-Perkins,4-3
Other Notable Asst.,Richard Smith,SmitRi0,Denver Broncos,2014,Erhardt-Perkins,4-3
Other Notable Asst.,Eric Studesville,StudEr0,Denver Broncos,2014,Erhardt-Perkins,4-3
Other Notable Asst.,Cory Undlin,UndlCo0,Denver Broncos,2014,Erhardt-Perkins,4-3
Coach,Jim Caldwell,CaldJi0,Detroit Lions,2014,Air Coryell,4-3
Offensive Coordinator,Joe Lombardi,LombJo0,Detroit Lions,2014,Air Coryell,4-3
Defensive Coordinator,Teryl Austin,AustTe0,Detroit Lions,2014,Air Coryell,4-3
Other Notable Asst.,Jim Bob Cooter,CootJi0,Detroit Lions,2014,Air Coryell,4-3
Other Notable Asst.,Gunther Cunningham,CunnGu0,Detroit Lions,2014,Air Coryell,4-3
Other Notable Asst.,Curtis Modkins,ModkCu0,Detroit Lions,2014,Air Coryell,4-3
Other Notable Asst.,Bill Sheridan,SherBi0,Detroit Lions,2014,Air Coryell,4-3
Other Notable Asst.,Alan Williams,WillAl0,Detroit Lions,2014,Air Coryell,4-3
Coach,Mike McCarthy,McCaMi0,Green Bay Packers,2014,West Coast,3-4
Offensive Coordinator,Tom Clements,ClemTo0,Green Bay Packers,2014,West Coast,3-4
Defensive Coordinator,Dom Capers,CapeDo0,Green Bay Packers,2014,West Coast,3-4
Other Notable Asst.,Edgar Bennett,BennEd0,Green Bay Packers,2014,West Coast,3-4
Other Notable Asst.,Luke Getsy,GetsLu0,Green Bay Packers,2014,West Coast,3-4
Other Notable Asst.,Mike Trgovac,TrgoMi0,Green Bay Packers,2014,West Coast,3-4
Other Notable Asst.,Alex Van Pelt,VanPAl0,Green Bay Packers,2014,West Coast,3-4
Other Notable Asst.,Joe Whitt,WhitJo0,Green Bay Packers,2014,West Coast,3-4
Other Notable Asst.,Ron Zook,ZookRo0,Green Bay Packers,2014,West Coast,3-4
Coach,Bill O'Brien,OBriBi0,Houston Texans,2014,Spread,3-4
Defensive Coordinator,Romeo Crennel,CrenRo0,Houston Texans,2014,Spread,3-4
Other Notable Asst.,George Godsey,GodsGe0,Houston Texans,2014,Spread,3-4
Other Notable Asst.,Tim Kelly,KellTi0,Houston Texans,2014,Spread,3-4
Other Notable Asst.,Mike Vrabel,VrabMi0,Houston Texans,2014,Spread,3-4
Coach,Chuck Pagano,PagaCh0,Indianapolis Colts,2014,West Coast,3-4
Offensive Coordinator,Pep Hamilton,HamiPe0,Indianapolis Colts,2014,West Coast,3-4
Defensive Coordinator,Greg Manusky,ManuGr0,Indianapolis Colts,2014,West Coast,3-4
Other Notable Asst.,Clyde Christensen,ChriCl0,Indianapolis Colts,2014,West Coast,3-4
Other Notable Asst.,Rob Chudzinski,ChudRo0,Indianapolis Colts,2014,West Coast,3-4
Other Notable Asst.,Hal Hunter,HuntHa1,Indianapolis Colts,2014,West Coast,3-4
Other Notable Asst.,Dan Pitcher,PitcDa0,Indianapolis Colts,2014,West Coast,3-4
Coach,Gus Bradley,BradGu0,Jacksonville Jaguars,2014,West Coast,4-3
Offensive Coordinator,Jedd Fisch,FiscJe0,Jacksonville Jaguars,2014,West Coast,4-3
Defensive Coordinator,Bob Babich,BabiBo0,Jacksonville Jaguars,2014,West Coast,4-3
Other Notable Asst.,Robert Saleh,SaleRo0,Jacksonville Jaguars,2014,West Coast,4-3
Other Notable Asst.,Jerry Sullivan,SullJe0,Jacksonville Jaguars,2014,West Coast,4-3
Other Notable Asst.,Todd Wash,WashTo0,Jacksonville Jaguars,2014,West Coast,4-3
Coach,Andy Reid,ReidAn0,Kansas City Chiefs,2014,West Coast,3-4
Offensive Coordinator,Doug Pederson,PedeDo0,Kansas City Chiefs,2014,West Coast,3-4
Defensive Coordinator,Bob Sutton,SuttBo0,Kansas City Chiefs,2014,West Coast,3-4
Other Notable Asst.,Eric Bieniemy,BienEr0,Kansas City Chiefs,2014,West Coast,3-4
Other Notable Asst.,Brad Childress,ChilBr0,Kansas City Chiefs,2014,West Coast,3-4
Other Notable Asst.,David Culley,CullDa0,Kansas City Chiefs,2014,West Coast,3-4
Other Notable Asst.,Gary Gibbs,GibbGa0,Kansas City Chiefs,2014,West Coast,3-4
Other Notable Asst.,Matt Nagy,NagyMa0,Kansas City Chiefs,2014,West Coast,3-4
Other Notable Asst.,Emmitt Thomas,ThomEm0,Kansas City Chiefs,2014,West Coast,3-4
Coach,Dennis Allen,AlleDe0,Las Vegas Raiders,2014,West Coast,4-3
Coach,Tony Sparano,SparTo0,Las Vegas Raiders,2014,West Coast,4-3
Offensive Coordinator,Greg Olson,OlsoGr0,Las Vegas Raiders,2014,West Coast,4-3
Defensive Coordinator,Jason Tarver,TarvJa0,Las Vegas Raiders,2014,West Coast,4-3
Other Notable Asst.,John DeFilippo,DeFiJo0,Las Vegas Raiders,2014,West Coast,4-3
Other Notable Asst.,Nick Holz,HolzNi0,Las Vegas Raiders,2014,West Coast,4-3
Other Notable Asst.,Johnny Lynn,LynnJo0,Las Vegas Raiders,2014,West Coast,4-3
Other Notable Asst.,Bob Sanders,SandBo0,Las Vegas Raiders,2014,West Coast,4-3
Other Notable Asst.,Al Saunders,SaunAl0,Las Vegas Raiders,2014,West Coast,4-3
Other Notable Asst.,Tony Sparano,SparTo0,Las Vegas Raiders,2014,West Coast,4-3
Other Notable Asst.,Joe Woods,WoodJo0,Las Vegas Raiders,2014,West Coast,4-3
Coach,Mike McCoy,McCoMi1,Los Angeles Chargers,2014,Erhardt-Perkins,3-4
Offensive Coordinator,Frank Reich,ReicFr0,Los Angeles Chargers,2014,Erhardt-Perkins,3-4
Defensive Coordinator,John Pagano,PagaJo0,Los Angeles Chargers,2014,Erhardt-Perkins,3-4
Other Notable Asst.,Joe Barry,BarrJo0,Los Angeles Chargers,2014,Erhardt-Perkins,3-4
Other Notable Asst.,Nick Sirianni,SiriNi0,Los Angeles Chargers,2014,Erhardt-Perkins,3-4
Other Notable Asst.,Shane Steichen,SteiSh0,Los Angeles Chargers,2014,Erhardt-Perkins,3-4
Coach,Jeff Fisher,FishJe0,Los Angeles Rams,2014,Air Coryell,4-3
Offensive Coordinator,Brian Schottenheimer,SchoBr0,Los Angeles Rams,2014,Air Coryell,4-3
Defensive Coordinator,Gregg Williams,WillGr0,Los Angeles Rams,2014,Air Coryell,4-3
Other Notable Asst.,Rob Boras,BoraRo0,Los Angeles Rams,2014,Air Coryell,4-3
Other Notable Asst.,Frank Bush,BushFr0,Los Angeles Rams,2014,Air Coryell,4-3
Other Notable Asst.,Chuck Cecil,CeciCh0,Los Angeles Rams,2014,Air Coryell,4-3
Other Notable Asst.,Frank Cignetti,CignFr0,Los Angeles Rams,2014,Air Coryell,4-3
Other Notable Asst.,John Fassel,FassJo0,Los Angeles Rams,2014,Air Coryell,4-3
Other Notable Asst.,Dave McGinnis,McGiDa0,Los Angeles Rams,2014,Air Coryell,4-3
Other Notable Asst.,Ray Sherman,SherRa0,Los Angeles Rams,2014,Air Coryell,4-3
Other Notable Asst.,Dennard Wilson,WilsDe0,Los Angeles Rams,2014,Air Coryell,4-3
Coach,Joe Philbin,PhilJo0,Miami Dolphins,2014,Spread,4-3
Offensive Coordinator,Bill Lazor,LazoBi0,Miami Dolphins,2014,Spread,4-3
Defensive Coordinator,Kevin Coyle,CoylKe0,Miami Dolphins,2014,Spread,4-3
Other Notable Asst.,Lou Anarumo,AnarLo0,Miami Dolphins,2014,Spread,4-3
Other Notable Asst.,Dan Campbell,CampDa1,Miami Dolphins,2014,Spread,4-3
Other Notable Asst.,Mark Duffner,DuffMa0,Miami Dolphins,2014,Spread,4-3
Other Notable Asst.,Ben Johnson,JohnBe0,Miami Dolphins,2014,Spread,4-3
Other Notable Asst.,Jeff Nixon,NixoJe0,Miami Dolphins,2014,Spread,4-3
Other Notable Asst.,Kacy Rodgers,RodgKa0,Miami Dolphins,2014,Spread,4-3
Other Notable Asst.,Zac Taylor,TaylZa0,Miami Dolphins,2014,Spread,4-3
Coach,Mike Zimmer,ZimmMi0,Minnesota Vikings,2014,Air Coryell,4-3
Offensive Coordinator,Norv Turner,TurnNo0,Minnesota Vikings,2014,Air Coryell,4-3
Defensive Coordinator,George Edwards,EdwaGe0,Minnesota Vikings,2014,Air Coryell,4-3
Other Notable Asst.,Jeff Davidson,DaviJe0,Minnesota Vikings,2014,Air Coryell,4-3
Other Notable Asst.,Jonathan Gannon,GannJo0,Minnesota Vikings,2014,Air Coryell,4-3
Other Notable Asst.,Jerry Gray,GrayJe0,Minnesota Vikings,2014,Air Coryell,4-3
Other Notable Asst.,Klint Kubiak,KubiKl0,Minnesota Vikings,2014,Air Coryell,4-3
Other Notable Asst.,Andre Patterson,PattAn0,Minnesota Vikings,2014,Air Coryell,4-3
Other Notable Asst.,Drew Petzing,PetzDr0,Minnesota Vikings,2014,Air Coryell,4-3
Other Notable Asst.,Kevin Stefanski,StefKe0,Minnesota Vikings,2014,Air Coryell,4-3
Other Notable Asst.,Scott Turner,TurnSc0,Minnesota Vikings,2014,Air Coryell,4-3
Other Notable Asst.,Adam Zimmer,ZimmAd0,Minnesota Vikings,2014,Air Coryell,4-3
Coach,Bill Belichick,BeliBi0,New England Patriots,2014,Erhardt-Perkins,4-3
Offensive Coordinator,Josh McDaniels,McDaJo0,New England Patriots,2014,Erhardt-Perkins,4-3
Defensive Coordinator,Matt Patricia,PatrMa0,New England Patriots,2014,Erhardt-Perkins,4-3
Other Notable Asst.,Josh Boyer,BoyeJo0,New England Patriots,2014,Erhardt-Perkins,4-3
Other Notable Asst.,Brian Daboll,DaboBr0,New England Patriots,2014,Erhardt-Perkins,4-3
Other Notable Asst.,Brian Flores,FlorBr0,New England Patriots,2014,Erhardt-Perkins,4-3
Other Notable Asst.,Patrick Graham,GrahPa0,New England Patriots,2014,Erhardt-Perkins,4-3
Other Notable Asst.,Joe Judge,JudgJo0,New England Patriots,2014,Erhardt-Perkins,4-3
Other Notable Asst.,Chad O'Shea,OSheCh0,New England Patriots,2014,Erhardt-Perkins,4-3
Head Coach/de facto General Manager,Bill Belichick,/executives/BeliBi0,New England Patriots,2014,Erhardt-Perkins,4-3
Coach,Sean Payton,PaytSe0,New Orleans Saints,2014,Air Coryell,3-4
Offensive Coordinator,Pete Carmichael,CarmPe0,New Orleans Saints,2014,Air Coryell,3-4
Defensive Coordinator,Rob Ryan,RyanRo0,New Orleans Saints,2014,Air Coryell,3-4
Other Notable Asst.,Frank Smith,SmitFr0,New Orleans Saints,2014,Air Coryell,3-4
Other Notable Asst.,Joe Vitt,VittJo0,New Orleans Saints,2014,Air Coryell,3-4
Coach,Tom Coughlin,CougTo0,New York Giants,2014,West Coast,4-3
Offensive Coordinator,Ben McAdoo,McAdBe0,New York Giants,2014,West Coast,4-3
Defensive Coordinator,Perry Fewell,FewePe0,New York Giants,2014,West Coast,4-3
Other Notable Asst.,Peter Giunta,GiunPe0,New York Giants,2014,West Coast,4-3
Coach,Rex Ryan,RyanRe0,New York Jets,2014,West Coast,3-4
Offensive Coordinator,Marty Mornhinweg,MornMa0,New York Jets,2014,West Coast,3-4
Defensive Coordinator,Dennis Thurman,ThurDe0,New York Jets,2014,West Coast,3-4
Other Notable Asst.,Anthony Lynn,LynnAn0,New York Jets,2014,West Coast,3-4
Coach,Chip Kelly,KellCh0,Philadelphia Eagles,2014,Spread,3-4
Offensive Coordinator,Pat Shurmur,ShurPa0,Philadelphia Eagles,2014,Spread,3-4
Defensive Coordinator,Bill Davis,DaviBi0,Philadelphia Eagles,2014,Spread,3-4
Other Notable Asst.,Bill Musgrave,MusgBi0,Philadelphia Eagles,2014,Spread,3-4
Other Notable Asst.,Press Taylor,TaylPr0,Philadelphia Eagles,2014,Spread,3-4
Coach,Mike Tomlin,TomlMi0,Pittsburgh Steelers,2014,Erhardt-Perkins,3-4
Offensive Coordinator,Todd Haley,HaleTo0,Pittsburgh Steelers,2014,Erhardt-Perkins,3-4
Defensive Coordinator,Dick LeBeau,LeBeDi0,Pittsburgh Steelers,2014,Erhardt-Perkins,3-4
Other Notable Asst.,Keith Butler,ButlKe0,Pittsburgh Steelers,2014,Erhardt-Perkins,3-4
Other Notable Asst.,Randy Fichtner,FichRa0,Pittsburgh Steelers,2014,Erhardt-Perkins,3-4
Other Notable Asst.,Mike Munchak,MuncMi0,Pittsburgh Steelers,2014,Erhardt-Perkins,3-4
Coach,Jim Harbaugh,HarbJi0,San Francisco 49ers,2014,West Coast,3-4
Offensive Coordinator,Greg Roman,RomaGr0,San Francisco 49ers,2014,West Coast,3-4
Defensive Coordinator,Vic Fangio,FangVi0,San Francisco 49ers,2014,West Coast,3-4
Other Notable Asst.,Geep Chryst,ChryGe0,San Francisco 49ers,2014,West Coast,3-4
Other Notable Asst.,Ed Donatell,DonaEd0,San Francisco 49ers,2014,West Coast,3-4
Other Notable Asst.,Ejiro Evero,EverEj0,San Francisco 49ers,2014,West Coast,3-4
Other Notable Asst.,Mick Lombardi,LombMi1,San Francisco 49ers,2014,West Coast,3-4
Other Notable Asst.,Eric Mangini,MangEr0,San Francisco 49ers,2014,West Coast,3-4
Other Notable Asst.,John Morton,MortJo0,San Francisco 49ers,2014,West Coast,3-4
Other Notable Asst.,Chris Palmer,PalmCh0,San Francisco 49ers,2014,West Coast,3-4
Other Notable Asst.,Clancy Pendergast,PendCl0,San Francisco 49ers,2014,West Coast,3-4
Other Notable Asst.,Mike Solari,SolaMi0,San Francisco 49ers,2014,West Coast,3-4
Other Notable Asst.,Jim Tomsula,TomsJi0,San Francisco 49ers,2014,West Coast,3-4
Coach,Pete Carroll,CarrPe0,Seattle Seahawks,2014,West Coast,4-3
Offensive Coordinator,Darrell Bevell,BeveDa0,Seattle Seahawks,2014,West Coast,4-3
Defensive Coordinator,Dan Quinn,QuinDa0,Seattle Seahawks,2014,West Coast,4-3
Other Notable Asst.,Kippy Brown,BrowKi0,Seattle Seahawks,2014,West Coast,4-3
Other Notable Asst.,Tom Cable,CablTo0,Seattle Seahawks,2014,West Coast,4-3
Other Notable Asst.,Dave Canales,CanaDa0,Seattle Seahawks,2014,West Coast,4-3
Other Notable Asst.,Marquand Manuel,ManuMa0,Seattle Seahawks,2014,West Coast,4-3
Other Notable Asst.,Ken Norton,NortKe0,Seattle Seahawks,2014,West Coast,4-3
Other Notable Asst.,Kris Richard,RichKr0,Seattle Seahawks,2014,West Coast,4-3
Other Notable Asst.,Carl Smith,SmitCa0,Seattle Seahawks,2014,West Coast,4-3
Other Notable Asst.,Sherman Smith,SmitSh0,Seattle Seahawks,2014,West Coast,4-3
Other Notable Asst.,Nick Sorensen,SoreNi0,Seattle Seahawks,2014,West Coast,4-3
Head Coach/VP of Football Ops,Pete Carroll,/executives/CarrPe0,Seattle Seahawks,2014,West Coast,4-3
Coach,Lovie Smith,SmitLo0,Tampa Bay Buccaneers,2014,Spread,4-3
Offensive Coordinator,Jeff Tedford,TedfJe0,Tampa Bay Buccaneers,2014,Spread,4-3
Defensive Coordinator,Leslie Frazier,FrazLe0,Tampa Bay Buccaneers,2014,Spread,4-3
Other Notable Asst.,Joe Cullen,CullJo0,Tampa Bay Buccaneers,2014,Spread,4-3
Other Notable Asst.,Larry Marmie,MarmLa0,Tampa Bay Buccaneers,2014,Spread,4-3
Coach,Ken Whisenhunt,WhisKe0,Tennessee Titans,2014,Erhardt-Perkins,3-4
Offensive Coordinator,Jason Michael,MichJa0,Tennessee Titans,2014,Erhardt-Perkins,3-4
Defensive Coordinator,Ray Horton,HortRa0,Tennessee Titans,2014,Erhardt-Perkins,3-4
Other Notable Asst.,Sylvester Croom,CrooSy0,Tennessee Titans,2014,Erhardt-Perkins,3-4
Other Notable Asst.,Mike Mularkey,MulaMi0,Tennessee Titans,2014,Erhardt-Perkins,3-4
Other Notable Asst.,Arthur Smith,SmitAr0,Tennessee Titans,2014,Erhardt-Perkins,3-4
Other Notable Asst.,Giff Smith,SmitGi0,Tennessee Titans,2014,Erhardt-Perkins,3-4
Coach,Jay Gruden,GrudJa0,Washington Commanders,2014,West Coast,3-4
Offensive Coordinator,Sean McVay,McVaSe0,Washington Commanders,2014,West Coast,3-4
Defensive Coordinator,Jim Haslett,HaslJi0,Washington Commanders,2014,West Coast,3-4
Other Notable Asst.,Chris Foerster,FoerCh0,Washington Commanders,2014,West Coast,3-4
Other Notable Asst.,Raheem Morris,MorrRa0,Washington Commanders,2014,West Coast,3-4
Other Notable Asst.,Wes Phillips,PhilWe0,Washington Commanders,2014,West Coast,3-4
Coach,Bruce Arians,AriaBr0,Arizona Cardinals,2015,Air Coryell,3-4
Offensive Coordinator,Harold Goodwin,GoodHa0,Arizona Cardinals,2015,Air Coryell,3-4
Defensive Coordinator,James Bettcher,BettJa0,Arizona Cardinals,2015,Air Coryell,3-4
Other Notable Asst.,Larry Foote,FootLa0,Arizona Cardinals,2015,Air Coryell,3-4
Other Notable Asst.,Freddie Kitchens,KitcFr0,Arizona Cardinals,2015,Air Coryell,3-4
Other Notable Asst.,Tom Moore,MoorTo0,Arizona Cardinals,2015,Air Coryell,3-4
Other Notable Asst.,Bob Sanders,SandBo0,Arizona Cardinals,2015,Air Coryell,3-4
Coach,Dan Quinn,QuinDa0,Atlanta Falcons,2015,West Coast,4-3
Offensive Coordinator,Kyle Shanahan,ShanKy0,Atlanta Falcons,2015,West Coast,4-3
Defensive Coordinator,Richard Smith,SmitRi0,Atlanta Falcons,2015,West Coast,4-3
Other Notable Asst.,Matt LaFleur,LaFlMa0,Atlanta Falcons,2015,West Coast,4-3
Other Notable Asst.,Mike LaFleur,LaFlMi0,Atlanta Falcons,2015,West Coast,4-3
Other Notable Asst.,Marquand Manuel,ManuMa0,Atlanta Falcons,2015,West Coast,4-3
Other Notable Asst.,Mike McDaniel,McDaMi0,Atlanta Falcons,2015,West Coast,4-3
Other Notable Asst.,Raheem Morris,MorrRa0,Atlanta Falcons,2015,West Coast,4-3
Other Notable Asst.,Terry Robiskie,RobiTe0,Atlanta Falcons,2015,West Coast,4-3
Other Notable Asst.,Rich Scangarello,ScanRi0,Atlanta Falcons,2015,West Coast,4-3
Other Notable Asst.,Jeff Ulbrich,UlbrJe0,Atlanta Falcons,2015,West Coast,4-3
Coach,John Harbaugh,HarbJo0,Baltimore Ravens,2015,West Coast,3-4
Offensive Coordinator,Marc Trestman,TresMa0,Baltimore Ravens,2015,West Coast,3-4
Defensive Coordinator,Dean Pees,PeesDe0,Baltimore Ravens,2015,West Coast,3-4
Other Notable Asst.,Juan Castillo,CastJu0,Baltimore Ravens,2015,West Coast,3-4
Other Notable Asst.,Mike Macdonald,MacdMi0,Baltimore Ravens,2015,West Coast,3-4
Other Notable Asst.,Don Martindale,MartDo0,Baltimore Ravens,2015,West Coast,3-4
Other Notable Asst.,Ted Monachino,MonaTe0,Baltimore Ravens,2015,West Coast,3-4
Other Notable Asst.,Marty Mornhinweg,MornMa0,Baltimore Ravens,2015,West Coast,3-4
Other Notable Asst.,Jerry Rosburg,RosbJe0,Baltimore Ravens,2015,West Coast,3-4
Coach,Rex Ryan,RyanRe0,Buffalo Bills,2015,West Coast,3-4
Offensive Coordinator,Greg Roman,RomaGr0,Buffalo Bills,2015,West Coast,3-4
Defensive Coordinator,Dennis Thurman,ThurDe0,Buffalo Bills,2015,West Coast,3-4
Other Notable Asst.,Donnie Henderson,HendDo0,Buffalo Bills,2015,West Coast,3-4
Other Notable Asst.,Aaron Kromer,KromAa0,Buffalo Bills,2015,West Coast,3-4
Other Notable Asst.,Anthony Lynn,LynnAn0,Buffalo Bills,2015,West Coast,3-4
Other Notable Asst.,Chris Palmer,PalmCh0,Buffalo Bills,2015,West Coast,3-4
Coach,Ron Rivera,RiveRo0,Carolina Panthers,2015,Erhardt-Perkins,4-3
Offensive Coordinator,Mike Shula,ShulMi0,Carolina Panthers,2015,Erhardt-Perkins,4-3
Defensive Coordinator,Sean McDermott,McDeSe0,Carolina Panthers,2015,Erhardt-Perkins,4-3
Other Notable Asst.,Ken Dorsey,DorsKe0,Carolina Panthers,2015,Erhardt-Perkins,4-3
Other Notable Asst.,Al Holcomb,HolcAl0,Carolina Panthers,2015,Erhardt-Perkins,4-3
Other Notable Asst.,Jim Skipper,SkipJi0,Carolina Panthers,2015,Erhardt-Perkins,4-3
Other Notable Asst.,Eric Washington,WashEr0,Carolina Panthers,2015,Erhardt-Perkins,4-3
Other Notable Asst.,Steve Wilks,WilkSt0,Carolina Panthers,2015,Erhardt-Perkins,4-3
Coach,John Fox,FoxxJo0,Chicago Bears,2015,Erhardt-Perkins,3-4
Offensive Coordinator,Adam Gase,GaseAd0,Chicago Bears,2015,Erhardt-Perkins,3-4
Defensive Coordinator,Vic Fangio,FangVi0,Chicago Bears,2015,Erhardt-Perkins,3-4
Other Notable Asst.,Sean Desai,DesaSe0,Chicago Bears,2015,Erhardt-Perkins,3-4
Other Notable Asst.,Ed Donatell,DonaEd0,Chicago Bears,2015,Erhardt-Perkins,3-4
Other Notable Asst.,Mike Groh,GrohMi0,Chicago Bears,2015,Erhardt-Perkins,3-4
Other Notable Asst.,Bo Hardegree,HardBo0,Chicago Bears,2015,Erhardt-Perkins,3-4
Other Notable Asst.,Clint Hurtt,HurtCl0,Chicago Bears,2015,Erhardt-Perkins,3-4
Other Notable Asst.,Dowell Loggains,LoggDo0,Chicago Bears,2015,Erhardt-Perkins,3-4
Other Notable Asst.,Frank Smith,SmitFr0,Chicago Bears,2015,Erhardt-Perkins,3-4
Coach,Marvin Lewis,LewiMa0,Cincinnati Bengals,2015,West Coast,4-3
Offensive Coordinator,Hue Jackson,JackHu0,Cincinnati Bengals,2015,West Coast,4-3
Defensive Coordinator,Paul Guenther,GuenPa0,Cincinnati Bengals,2015,West Coast,4-3
Other Notable Asst.,Bob Bratkowski,BratBo0,Cincinnati Bengals,2015,West Coast,4-3
Other Notable Asst.,Matt Burke,BurkMa0,Cincinnati Bengals,2015,West Coast,4-3
Other Notable Asst.,Vance Joseph,JoseVa0,Cincinnati Bengals,2015,West Coast,4-3
Other Notable Asst.,Ken Zampese,ZampKe0,Cincinnati Bengals,2015,West Coast,4-3
Coach,Mike Pettine,PettMi0,Cleveland Browns,2015,West Coast,3-4
Offensive Coordinator,John DeFilippo,DeFiJo0,Cleveland Browns,2015,West Coast,3-4
Defensive Coordinator,Jim O'Neil,ONeiJi0,Cleveland Browns,2015,West Coast,3-4
Other Notable Asst.,Bobby Babich,BabiBo1,Cleveland Browns,2015,West Coast,3-4
Other Notable Asst.,Ken Flajole,FlajKe0,Cleveland Browns,2015,West Coast,3-4
Other Notable Asst.,Aaron Glenn,GlenAa0,Cleveland Browns,2015,West Coast,3-4
Other Notable Asst.,Jeff Hafley,HaflJe0,Cleveland Browns,2015,West Coast,3-4
Other Notable Asst.,Kevin O'Connell,OConKe0,Cleveland Browns,2015,West Coast,3-4
Other Notable Asst.,Chris Tabor,TaboCh0,Cleveland Browns,2015,West Coast,3-4
Other Notable Asst.,Anthony Weaver,WeavAn0,Cleveland Browns,2015,West Coast,3-4
Coach,Jason Garrett,GarrJa0,Dallas Cowboys,2015,Air Coryell,4-3
Offensive Coordinator,Scott Linehan,LineSc0,Dallas Cowboys,2015,Air Coryell,4-3
Defensive Coordinator,Rod Marinelli,MariRo0,Dallas Cowboys,2015,Air Coryell,4-3
Other Notable Asst.,Rich Bisaccia,BisaRi0,Dallas Cowboys,2015,Air Coryell,4-3
Other Notable Asst.,Aden Durde,DurdAd0,Dallas Cowboys,2015,Air Coryell,4-3
Other Notable Asst.,Matt Eberflus,EberMa0,Dallas Cowboys,2015,Air Coryell,4-3
